date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:04:36	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-6062abe87a285%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:37	1676/1676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2268c-6062abe87a285%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:37	1304/1304	---M--	200	added ('OK')	font/woff	etag:%22518-6062abe87aa5d%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:37	1512/1512	---M--	200	added ('OK')	font/ttf	etag:%225e8-6062abe87a663%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:38	929/929	---M--	200	added ('OK')	image/svg+xml	etag:%223a1-6062abe87a663%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:38	42736/42736	---M--	200	added ('OK')	font/woff2	etag:%22a6f0-6062acb3b1634%22	http://localhost/wordpress/wp-content/fonts/fira-sans/va9E4kDNxMZdWfMOD5VvmYjLeTY.woff2	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/fonts/fira-sans/va9E4kDNxMZdWfMOD5VvmYjLeTY.woff2	(from http://localhost/wordpress/wp-content/fonts/e57f61e262c08435add64496facfc11d.css?ver=1.2.3)
02:04:39	154228/154228	---M--	200	added ('OK')	font/woff2	etag:%2225a74-6062a10d4d35e%22	http://localhost/wordpress/wp-content/themes/kenta/lotta-framework/dist/vendor/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/themes/kenta/lotta-framework/dist/vendor/fontawesome/webfonts/fa-solid-900.woff2	(from http://localhost/wordpress/wp-content/themes/kenta/lotta-framework/dist/vendor/fontawesome/css/all.min.css?ver=2.0.10)
02:04:40	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237c8-6062abe87aa5d%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:40	14176/14176	---M--	200	added ('OK')	font/woff	etag:%223760-6062abe87ae3c%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:40	46770/46770	---M--	200	added ('OK')	image/svg+xml	etag:%22b6b2-6062abe87aa5d%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:43	14100/14100	---M--	200	added ('OK')	font/ttf	etag:%223714-6062abe87ae3c%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:04:44	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237c8-6062abe87aa5d%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from http://localhost/wordpress/wp-content/themes/kenta/dist/css/woo.min.css?ver=1.2.3)
02:05:04	1193650/1193650	---MC-	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:02:51%20GMT	http://localhost/wordpress/wp-json/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/index.html	(from http://localhost/wordpress/)
02:05:06	4605/4605	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:04%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/20	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/pages/20.json	(from http://localhost/wordpress/about/)
02:05:08	2410/2410	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:06%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fabout%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed4c30.json	(from http://localhost/wordpress/about/)
02:05:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:05:07%20GMT	http://localhost/wordpress/?p=20	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/index341b.html	(from http://localhost/wordpress/about/)
02:05:09	2475/2475	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:05:08%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fabout%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed8435	(from http://localhost/wordpress/about/)
02:05:11	2343/2343	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:10%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/21	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/pages/21.json	(from http://localhost/wordpress/contact/)
02:05:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:05:12%20GMT	http://localhost/wordpress/?p=21	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/index3965.html	(from http://localhost/wordpress/contact/)
02:05:13	94846/94846	---M--	200	added ('OK')	image/jpeg	etag:%221727e-6062ac4362552%22	http://localhost/wordpress/wp-content/uploads/2023/09/abstract-background-3.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/abstract-background-3.jpg	(from http://localhost/wordpress/about/)
02:05:13	2411/2411	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:11%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fcontact%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed9bba.json	(from http://localhost/wordpress/contact/)
02:05:14	2476/2476	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:05:13%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embeda399	(from http://localhost/wordpress/contact/)
02:05:16	6720/6720	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:14%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/169	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/pages/169.json	(from http://localhost/wordpress/privacy-policy-2/)
02:05:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:05:16%20GMT	http://localhost/wordpress/?p=169	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/indexff23.html	(from http://localhost/wordpress/privacy-policy-2/)
02:05:17	2450/2450	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:16%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fprivacy-policy-2%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed1647.json	(from http://localhost/wordpress/privacy-policy-2/)
02:05:19	2515/2515	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:05:17%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fprivacy-policy-2%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embedb6e8	(from http://localhost/wordpress/privacy-policy-2/)
02:05:23	25467/25467	---M--	200	added ('OK')	image/jpeg	etag:%22637b-606598511e201%22	http://localhost/wordpress/wp-content/uploads/2023/09/270846307.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/270846307.jpg	(from http://localhost/wordpress/shop/)
02:05:24	15366/15366	---MC-	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/shop/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/shop/feed/index.html	(from http://localhost/wordpress/shop/)
02:05:25	55385/55385	---M--	200	added ('OK')	image/jpeg	etag:%22d859-60659949ee612%22	http://localhost/wordpress/wp-content/uploads/2023/09/shivneri-hostel-pune-1jyyz4axv6-1604898083.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/shivneri-hostel-pune-1jyyz4axv6-1604898083.jpg	(from http://localhost/wordpress/shop/)
02:05:31	75761/75761	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:24%20GMT	http://localhost/wordpress/product/agrawal-boys-hostel/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/agrawal-boys-hostel/index.html	(from http://localhost/wordpress/shop/)
02:05:33	69422/69422	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:26%20GMT	http://localhost/wordpress/shop/?add-to-cart=297	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/shop/index3d95.html	(from http://localhost/wordpress/shop/)
02:05:40	75595/75595	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:32%20GMT	http://localhost/wordpress/product/excellent-super-hostel/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/excellent-super-hostel/index.html	(from http://localhost/wordpress/shop/)
02:05:41	69425/69425	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:33%20GMT	http://localhost/wordpress/shop/?add-to-cart=295	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/shop/indexfb29.html	(from http://localhost/wordpress/shop/)
02:05:43	93802/93802	---M--	200	added ('OK')	image/jpeg	etag:%2216e6a-6062dbe225eaf%22	http://localhost/wordpress/wp-content/uploads/2023/09/demo-pic.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/demo-pic.jpg	(from http://localhost/wordpress/shop/)
02:05:51	75822/75822	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:40%20GMT	http://localhost/wordpress/product/shantinir-hostel/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/shantinir-hostel/index.html	(from http://localhost/wordpress/shop/)
02:05:51	69419/69419	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:41%20GMT	http://localhost/wordpress/shop/?add-to-cart=294	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/shop/index0634.html	(from http://localhost/wordpress/shop/)
02:05:52	3287/3287	---M--	200	added ('OK')	text/css	etag:%22cd7-6062abe875c2c%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min12c8.css	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:52	90331/90331	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:43%20GMT	http://localhost/wordpress/product/students-garden-hostel/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/students-garden-hostel/index.html	(from http://localhost/wordpress/shop/)
02:05:52	7887/7887	---M--	200	added ('OK')	text/css	etag:%221ecf-6062abe875465%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min12c8.css	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:55	880/880	---M--	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/product/agrawal-boys-hostel/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/agrawal-boys-hostel/feed/index.html	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:55	1798/1798	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:52%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/297	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/product/297.json	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:57	69432/69432	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:51%20GMT	http://localhost/wordpress/shop/?add-to-cart=240	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/shop/index23d2.html	(from http://localhost/wordpress/shop/)
02:05:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:05:55%20GMT	http://localhost/wordpress/?p=297	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/index07ee.html	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:57	2661/2661	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:05:55%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fagrawal-boys-hostel%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed399d.json	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:59	2761/2761	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:05:57%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fagrawal-boys-hostel%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embede301	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:05:59	2673/2673	---M--	200	added ('OK')	application/javascript	etag:%22a71-6062abe891d69%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21-wc.8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min96ff.js	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:03	66525/66525	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:05:59%20GMT	http://localhost/wordpress/product-category/uncategorized/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/uncategorized/index.html	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:04	21504/21504	---M--	200	added ('OK')	application/javascript	etag:%225400-6062abe88bbc2%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2-wc.8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min513c.js	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:04	9749/9749	---M--	200	added ('OK')	application/javascript	etag:%222615-6062abe8909e2%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min2420.js	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:06	31626/31626	---M--	200	added ('OK')	application/javascript	etag:%227b8a-6062abe8905fa%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min2420.js	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:06	6429/6429	---M--	200	added ('OK')	application/javascript	etag:%22191d-6062abe88deea%22	http://localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=8.1.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min12c8.js	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:08	2981/2981	---M--	200	added ('OK')	application/javascript	etag:%22ba5-5dc2a2438e980%22	http://localhost/wordpress/wp-includes/js/comment-reply.min.js?ver=6.3.1	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-includes/js/comment-reply.min9b30.js	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:11	76003/76003	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:06:04%20GMT	http://localhost/wordpress/product/agrawal-boys-hostel/?add-to-cart=295	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/agrawal-boys-hostel/indexfb29.html	(from http://localhost/wordpress/product/agrawal-boys-hostel/)
02:06:11	1807/1807	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:08%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/295	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/product/295.json	(from http://localhost/wordpress/product/excellent-super-hostel/)
02:06:11	56195/56195	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2028%20Sep%202023%2020:06:06%20GMT	http://localhost/wordpress/?page_id=57	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/indexd29c.html	(from http://localhost/wordpress/shop/?add-to-cart=297)
02:06:12	889/889	---M--	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/product/excellent-super-hostel/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/excellent-super-hostel/feed/index.html	(from http://localhost/wordpress/product/excellent-super-hostel/)
02:06:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:06:11%20GMT	http://localhost/wordpress/?p=295	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/index1422.html	(from http://localhost/wordpress/product/excellent-super-hostel/)
02:06:13	2643/2643	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:11%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fexcellent-super-hostel%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed5beb.json	(from http://localhost/wordpress/product/excellent-super-hostel/)
02:06:14	2743/2743	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:06:13%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fexcellent-super-hostel%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed922d	(from http://localhost/wordpress/product/excellent-super-hostel/)
02:06:17	871/871	---M--	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/product/shantinir-hostel/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/shantinir-hostel/feed/index.html	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:17	1789/1789	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:14%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/294	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/product/294.json	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:06:17%20GMT	http://localhost/wordpress/?p=294	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/indexe2aa.html	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:20	75834/75834	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:06:14%20GMT	http://localhost/wordpress/product/excellent-super-hostel/?add-to-cart=297	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/excellent-super-hostel/index3d95.html	(from http://localhost/wordpress/product/excellent-super-hostel/)
02:06:20	2624/2624	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:17%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fshantinir-hostel%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed8da3.json	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:21	2724/2724	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:06:19%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fshantinir-hostel%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embede43c	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:28	66724/66724	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:06:20%20GMT	http://localhost/wordpress/product-category/mohammadpur/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product-category/mohammadpur/index.html	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:28	76071/76071	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:06:20%20GMT	http://localhost/wordpress/product/shantinir-hostel/?add-to-cart=240	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/shantinir-hostel/index23d2.html	(from http://localhost/wordpress/product/shantinir-hostel/)
02:06:35	630101/630101	---M--	200	added ('OK')	image/jpeg	etag:%2299d55-6065963e49b07%22	http://localhost/wordpress/wp-content/uploads/2023/09/10-Bed-Room-scaled-1.jpg	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-content/uploads/2023/09/10-Bed-Room-scaled-1.jpg	(from http://localhost/wordpress/shop/)
02:06:36	896/896	---M--	200	added ('OK')	application/rss+xml	etag:%221695357fe59bbaad6b59f9adf3f6363c%22	http://localhost/wordpress/product/students-garden-hostel/feed/	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/students-garden-hostel/feed/index.html	(from http://localhost/wordpress/product/students-garden-hostel/)
02:06:36	14136/14136	---MC-	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:35%20GMT	http://localhost/wordpress/wp-json/wp/v2/product/240	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/wp/v2/product/240.json	(from http://localhost/wordpress/product/students-garden-hostel/)
02:06:38	2663/2663	---M--	200	added ('OK')	application/json	date:Thu,%2028%20Sep%202023%2020:06:36%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fstudents-garden-hostel%2F	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed1f14.json	(from http://localhost/wordpress/product/students-garden-hostel/)
02:06:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2028%20Sep%202023%2020:06:37%20GMT	http://localhost/wordpress/?p=240	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/indexcfe0.html	(from http://localhost/wordpress/product/students-garden-hostel/)
02:06:40	2766/2766	---M--	200	added ('OK')	text/xml	date:Thu,%2028%20Sep%202023%2020:06:38%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fproduct%2Fstudents-garden-hostel%2F&format=xml	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/wp-json/oembed/1.0/embed4a2e	(from http://localhost/wordpress/product/students-garden-hostel/)
02:06:48	90567/90567	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202023%2020:06:41%20GMT	http://localhost/wordpress/product/students-garden-hostel/?add-to-cart=294	C:/My%20Web%20Sites/copy%20of%20hostel%20hunter/localhost/wordpress/product/students-garden-hostel/index0634.html	(from http://localhost/wordpress/product/students-garden-hostel/)
